customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Monthly,Total,Contas_Diarias,Faixa_Tempo,Ticket_Mensal_Medio,Churn_bin,Qtd_Servicos
0224-HJAPT,Evasão,Masculino,0,0,0,5,1,Yes,DSL,No,No,No,No,No,No,Month-To-Month,0,Electronic Check,47.15,223.15,1.4876666666666667,0-6m,44.63,1,0
0224-NIJLP,Permanência,Masculino,0,1,1,8,1,No,No,No,No,No,No,No,No,Two Year,0,Mailed Check,20.15,165.5,0.6895833333333333,6-12m,20.6875,0,0
0224-RLWWD,Permanência,Feminino,1,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-To-Month,1,Electronic Check,44.3,89.3,1.4883333333333333,0-6m,44.65,0,0
0225-ZORZP,Permanência,Masculino,0,0,0,3,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-To-Month,0,Electronic Check,84.3,235.05,2.611666666666667,0-6m,78.35000000000001,0,2
0228-MAUWC,Permanência,Masculino,0,0,0,19,1,Yes,DSL,No,No,Yes,Yes,No,No,Month-To-Month,0,Electronic Check,59.55,1144.6,2.008070175438596,1-2a,60.24210526315789,0,2
0229-LFJAF,Permanência,Masculino,0,0,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two Year,0,Bank Transfer (Automatic),69.65,4908.25,2.272337962962963,3+a,68.17013888888889,0,4
0230-UBYPQ,Permanência,Masculino,1,1,0,63,0,No,DSL,Yes,No,No,Yes,No,No,One Year,0,Bank Transfer (Automatic),36.1,2298.9,1.2163492063492063,3+a,36.490476190476194,0,2
0230-WEQUW,Permanência,Masculino,0,1,0,66,0,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two Year,1,Bank Transfer (Automatic),56.6,3789.2,1.9137373737373737,3+a,57.41212121212121,0,5
0231-LXVAP,Evasão,Masculino,0,0,0,1,1,No,Fiber optic,No,No,No,Yes,No,No,Month-To-Month,1,Electronic Check,75.9,75.9,2.5300000000000002,0-6m,75.9,1,1
0233-FTHAV,Permanência,Feminino,0,0,0,60,1,Yes,Fiber optic,No,No,Yes,No,No,No,One Year,1,Bank Transfer (Automatic),79.2,4765.0,2.647222222222222,3+a,79.41666666666667,0,1
0234-TEVTT,Permanência,Feminino,0,1,1,48,0,No,DSL,Yes,No,Yes,No,No,Yes,One Year,0,Credit Card (Automatic),45.0,2196.3,1.5252083333333335,3+a,45.75625,0,3
0235-KGSLC,Evasão,Feminino,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-To-Month,1,Credit Card (Automatic),85.55,85.55,2.8516666666666666,0-6m,85.55,1,2
0236-HFWSV,Evasão,Masculino,0,0,0,15,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-To-Month,1,Electronic Check,93.35,1444.65,3.2103333333333337,1-2a,96.31,1,2
0237-YFUTL,Permanência,Feminino,0,1,0,50,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-To-Month,1,Bank Transfer (Automatic),109.65,5405.8,3.6038666666666668,3+a,108.116,0,5
0238-WHBIQ,Permanência,Masculino,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,0,Credit Card (Automatic),89.7,6339.3,2.934861111111111,3+a,88.04583333333333,0,6
0239-OXEXL,Permanência,Feminino,0,0,0,46,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-To-Month,0,Mailed Check,84.25,3847.6,2.7881159420289854,3+a,83.64347826086956,0,2
0244-LGNFY,Permanência,Feminino,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,0,Bank Transfer (Automatic),92.65,6733.0,3.1171296296296296,3+a,93.51388888888889,0,6
0247-SLUJI,Permanência,Masculino,0,1,1,1,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,19.7,19.7,0.6566666666666666,0-6m,19.7,0,0
0248-IPDFW,Permanência,Feminino,0,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Month-To-Month,1,Electronic Check,50.1,50.1,1.6700000000000002,0-6m,50.1,0,0
0248-PGHBZ,Permanência,Feminino,1,0,0,67,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two Year,1,Bank Transfer (Automatic),92.45,6140.85,3.0551492537313436,3+a,91.65447761194031,0,4
0253-ZTEOB,Permanência,Feminino,0,1,1,48,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two Year,0,Electronic Check,79.65,3870.3,2.6877083333333336,3+a,80.63125000000001,0,4
0254-FNMCI,Permanência,Feminino,0,0,0,72,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Electronic Check,109.9,7624.2,3.529722222222222,3+a,105.89166666666667,0,6
0254-KCJGT,Permanência,Masculino,0,1,0,52,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One Year,1,Credit Card (Automatic),81.4,4354.45,2.7913141025641024,3+a,83.73942307692307,0,5
0254-WWRKD,Permanência,Feminino,0,1,1,67,1,No,DSL,No,Yes,No,No,No,No,One Year,0,Credit Card (Automatic),50.55,3431.75,1.7073383084577114,3+a,51.22014925373134,0,1
0256-LTHVJ,Evasão,Feminino,0,1,1,28,1,No,Fiber optic,No,No,No,No,No,Yes,Month-To-Month,1,Electronic Check,81.05,2227.1,2.6513095238095237,2-3a,79.53928571428571,1,1
0257-KXZGU,Permanência,Feminino,0,1,1,32,1,Yes,DSL,No,Yes,Yes,No,No,No,Month-To-Month,0,Bank Transfer (Automatic),62.45,2045.55,2.13078125,2-3a,63.9234375,0,2
0257-ZESQC,Evasão,Feminino,1,1,0,27,1,No,Fiber optic,Yes,No,No,No,No,No,Month-To-Month,1,Bank Transfer (Automatic),75.2,1929.35,2.3819135802469136,2-3a,71.4574074074074,1,1
0258-NOKBL,Permanência,Masculino,0,0,0,3,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-To-Month,0,Electronic Check,90.4,268.45,2.9827777777777778,0-6m,89.48333333333333,0,3
0259-GBZSH,Evasão,Masculino,0,0,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-To-Month,1,Electronic Check,85.65,181.5,3.025,0-6m,90.75,1,1
0260-ZDLGK,Evasão,Feminino,0,0,1,9,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-To-Month,1,Mailed Check,72.9,651.4,2.4125925925925924,6-12m,72.37777777777778,1,4
0263-FJTQO,Permanência,Masculino,0,1,1,50,1,Yes,DSL,Yes,No,No,Yes,Yes,No,Two Year,1,Credit Card (Automatic),70.5,3486.65,2.3244333333333334,3+a,69.733,0,3
0264-CNITK,Permanência,Feminino,0,1,1,71,1,No,No,No,No,No,No,No,No,Two Year,0,Bank Transfer (Automatic),20.1,1389.6,0.652394366197183,3+a,19.57183098591549,0,0
0265-EDXBD,Evasão,Masculino,1,1,0,32,1,Yes,Fiber optic,No,No,No,No,No,No,Month-To-Month,1,Electronic Check,74.9,2303.35,2.3993229166666667,2-3a,71.9796875,1,0
0265-PSUAE,Permanência,Feminino,0,1,1,16,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-To-Month,0,Bank Transfer (Automatic),100.7,1522.7,3.1722916666666667,1-2a,95.16875,0,4
0266-CLZKZ,Permanência,Feminino,0,1,1,67,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two Year,1,Bank Transfer (Automatic),105.65,6717.9,3.342238805970149,3+a,100.26716417910447,0,4
0266-GMEAO,Permanência,Masculino,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Credit Card (Automatic),114.3,8058.55,3.7308101851851854,3+a,111.92430555555556,0,6
0268-QKIWO,Evasão,Feminino,0,0,0,3,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Electronic Check,19.75,58.85,0.6538888888888889,0-6m,19.616666666666667,1,0
0269-XFESX,Permanência,Masculino,0,1,1,23,1,Yes,No,No,No,No,No,No,No,One Year,0,Mailed Check,24.35,538.5,0.7804347826086957,1-2a,23.41304347826087,0,0
0270-THENM,Permanência,Masculino,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two Year,0,Bank Transfer (Automatic),69.85,5102.35,2.3621990740740744,3+a,70.86597222222223,0,4
0274-JKUJR,Permanência,Masculino,0,1,1,7,0,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-To-Month,0,Mailed Check,58.85,465.7,2.2176190476190474,6-12m,66.52857142857142,0,5
0277-BKSQP,Permanência,Masculino,0,1,1,8,1,No,DSL,No,No,No,No,Yes,No,Month-To-Month,1,Electronic Check,54.4,475.1,1.9795833333333335,6-12m,59.3875,0,1
0277-ORXQS,Permanência,Masculino,0,1,1,66,0,No,DSL,No,No,No,Yes,Yes,Yes,Two Year,0,Bank Transfer (Automatic),50.55,3364.55,1.6992676767676769,3+a,50.97803030303031,0,3
0278-YXOOG,Evasão,Masculino,0,0,0,5,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,21.05,113.85,0.759,0-6m,22.77,1,0
0280-XJGEX,Evasão,Masculino,0,0,0,49,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,1,Bank Transfer (Automatic),103.7,5036.3,3.4260544217687077,3+a,102.78163265306122,1,4
0281-CNTZX,Permanência,Masculino,0,1,0,63,1,No,No,No,No,No,No,No,No,Two Year,1,Bank Transfer (Automatic),19.95,1234.8,0.6533333333333333,3+a,19.599999999999998,0,0
0282-NVSJS,Permanência,Feminino,1,1,1,12,0,No,DSL,No,No,No,Yes,No,No,Month-To-Month,1,Mailed Check,29.3,355.9,0.988611111111111,6-12m,29.65833333333333,0,1
0285-INHLN,Permanência,Masculino,0,1,1,27,1,No,DSL,Yes,Yes,No,No,No,No,Month-To-Month,1,Credit Card (Automatic),54.75,1510.3,1.864567901234568,2-3a,55.93703703703704,0,2
0289-IVARM,Permanência,Feminino,0,0,0,35,1,No,DSL,Yes,Yes,Yes,No,No,No,Month-To-Month,0,Electronic Check,60.55,1982.6,1.8881904761904762,2-3a,56.645714285714284,0,3
0292-WEGCH,Permanência,Feminino,0,1,1,54,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-To-Month,1,Electronic Check,86.2,4524.05,2.7926234567901234,3+a,83.77870370370371,0,5
0295-PPHDO,Evasão,Masculino,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-To-Month,1,Electronic Check,95.45,95.45,3.1816666666666666,0-6m,95.45,1,2
0295-QVKPB,Permanência,Masculino,0,0,0,5,1,No,DSL,No,No,Yes,Yes,Yes,No,Month-To-Month,1,Credit Card (Automatic),63.95,318.1,2.1206666666666667,0-6m,63.620000000000005,0,3
0297-RBCSG,Permanência,Masculino,0,0,0,19,1,No,DSL,No,Yes,No,Yes,No,Yes,One Year,1,Bank Transfer (Automatic),65.35,1231.85,2.1611403508771927,1-2a,64.83421052631579,0,3
0298-XACET,Permanência,Masculino,0,1,1,52,0,No,DSL,No,Yes,Yes,Yes,Yes,No,Two Year,0,Mailed Check,50.2,2554.0,1.6371794871794871,3+a,49.11538461538461,0,4
0301-FIDRB,Permanência,Feminino,0,1,1,72,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Bank Transfer (Automatic),63.8,4684.3,2.1686574074074074,3+a,65.05972222222222,0,6
0301-KOBTQ,Permanência,Masculino,0,0,0,32,1,No,No,No,No,No,No,No,No,Two Year,1,Bank Transfer (Automatic),20.05,614.45,0.6400520833333334,2-3a,19.2015625,0,0
0302-JOIVN,Evasão,Feminino,0,1,0,8,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,0,Electronic Check,101.15,842.9,3.5120833333333334,6-12m,105.3625,1,4
0303-UNCIP,Permanência,Masculino,0,0,0,41,1,Yes,DSL,No,No,Yes,No,No,Yes,One Year,0,Mailed Check,65.0,2531.8,2.0583739837398376,3+a,61.75121951219513,0,2
0303-WMMRN,Permanência,Masculino,0,0,0,5,1,No,No,No,No,No,No,No,No,Month-To-Month,1,Mailed Check,19.25,86.05,0.5736666666666667,0-6m,17.21,0,0
0305-SQECB,Permanência,Feminino,0,0,1,11,0,No,DSL,Yes,No,No,Yes,No,No,One Year,1,Mailed Check,36.05,402.6,1.22,6-12m,36.6,0,2
0306-JAELE,Evasão,Masculino,0,0,0,5,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-To-Month,1,Electronic Check,96.1,453.4,3.0226666666666664,0-6m,90.67999999999999,1,3
0307-BCOPK,Permanência,Feminino,0,0,0,16,1,No,No,No,No,No,No,No,No,One Year,0,Mailed Check,19.05,326.65,0.6805208333333332,1-2a,20.415625,0,0
0308-GIQJT,Permanência,Masculino,1,0,0,71,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One Year,0,Bank Transfer (Automatic),105.75,7382.85,3.4661267605633803,3+a,103.98380281690142,0,4
0308-IVGOK,Permanência,Feminino,0,0,0,11,0,No,DSL,No,Yes,Yes,Yes,No,No,One Year,1,Credit Card (Automatic),40.4,422.6,1.2806060606060607,6-12m,38.41818181818182,0,3
0310-MVLET,Evasão,Feminino,0,1,1,61,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-To-Month,1,Electronic Check,99.15,6010.05,3.2841803278688526,3+a,98.52540983606558,1,3
0310-SUCIN,Permanência,Feminino,0,1,0,71,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One Year,1,Bank Transfer (Automatic),84.8,6046.1,2.838544600938967,3+a,85.15633802816902,0,6
0310-VQXAM,Permanência,Masculino,0,0,0,9,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,19.85,178.8,0.6622222222222223,6-12m,19.866666666666667,0,0
0311-QYWSS,Permanência,Feminino,0,0,0,6,1,No,DSL,Yes,No,No,No,No,No,Month-To-Month,1,Electronic Check,49.45,314.6,1.7477777777777779,0-6m,52.43333333333334,0,1
0311-UNPFF,Evasão,Feminino,0,0,0,26,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-To-Month,1,Bank Transfer (Automatic),88.8,2274.35,2.915833333333333,2-3a,87.475,1,2
0314-TKOSI,Permanência,Feminino,0,0,0,6,1,No,DSL,Yes,Yes,No,No,No,No,Month-To-Month,0,Mailed Check,55.15,322.9,1.7938888888888889,0-6m,53.81666666666666,0,2
0315-LVCRK,Permanência,Masculino,0,0,0,11,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-To-Month,0,Electronic Check,84.8,888.75,2.6931818181818183,6-12m,80.79545454545455,0,2
0318-QUUOB,Evasão,Masculino,0,1,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-To-Month,1,Electronic Check,80.55,80.55,2.685,0-6m,80.55,1,1
0318-ZOPWS,Permanência,Feminino,0,1,0,49,1,No,No,No,No,No,No,No,No,Two Year,1,Bank Transfer (Automatic),20.15,973.35,0.6621428571428571,3+a,19.864285714285714,0,0
0319-QZTCO,Permanência,Feminino,0,1,1,3,1,No,DSL,No,Yes,No,No,Yes,No,Month-To-Month,1,Credit Card (Automatic),58.7,168.6,1.8733333333333333,0-6m,56.199999999999996,0,2
0320-DWVTU,Permanência,Feminino,0,0,0,53,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two Year,0,Mailed Check,99.5,5424.25,3.411477987421384,3+a,102.34433962264151,0,5
0320-JDNQG,Evasão,Masculino,0,1,1,23,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-To-Month,1,Electronic Check,99.85,2331.3,3.378695652173913,1-2a,101.3608695652174,1,4
0322-CHQRU,Evasão,Masculino,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-To-Month,0,Electronic Check,45.35,89.5,1.4916666666666667,0-6m,44.75,1,0
0322-YINQP,Evasão,Masculino,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-To-Month,1,Mailed Check,48.55,48.55,1.6183333333333332,0-6m,48.55,1,1
0323-XWWTN,Permanência,Masculino,0,0,1,3,1,Yes,No,No,No,No,No,No,No,Two Year,1,Mailed Check,26.4,121.25,1.3472222222222223,0-6m,40.416666666666664,0,0
0324-BRPCJ,Evasão,Feminino,1,1,0,68,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-To-Month,1,Electronic Check,100.2,6851.65,3.3586519607843135,3+a,100.7595588235294,1,3
0325-XBFAC,Evasão,Masculino,0,0,0,8,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-To-Month,1,Electronic Check,94.7,740.3,3.0845833333333332,6-12m,92.5375,1,3
0326-VDYXE,Permanência,Feminino,0,1,0,70,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One Year,1,Electronic Check,97.65,6982.5,3.325,3+a,99.75,0,3
0327-WFZSY,Permanência,Masculino,0,1,1,39,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One Year,0,Electronic Check,100.0,3835.55,3.2782478632478633,3+a,98.3474358974359,0,3
0328-GRPMV,Evasão,Feminino,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-To-Month,1,Electronic Check,70.1,70.1,2.3366666666666664,0-6m,70.1,1,0
0329-GTIAJ,Evasão,Feminino,0,0,0,3,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-To-Month,1,Electronic Check,97.9,315.3,3.5033333333333334,0-6m,105.10000000000001,1,4
0330-BGYZE,Permanência,Masculino,0,1,0,60,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One Year,0,Bank Transfer (Automatic),102.5,6157.6,3.4208888888888893,3+a,102.62666666666668,0,4
0330-IVZHA,Evasão,Feminino,0,1,0,5,1,No,Fiber optic,No,No,No,No,No,No,Month-To-Month,0,Electronic Check,69.95,330.15,2.201,0-6m,66.03,1,0
0334-GDDSO,Evasão,Masculino,1,0,0,3,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-To-Month,1,Electronic Check,81.35,233.7,2.5966666666666667,0-6m,77.89999999999999,1,1
0334-ZFJSR,Permanência,Feminino,0,1,0,55,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One Year,1,Credit Card (Automatic),66.05,3462.1,2.0982424242424242,3+a,62.947272727272725,0,3
0336-KXKFK,Permanência,Masculino,0,0,0,72,0,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two Year,1,Credit Card (Automatic),61.2,4390.25,2.0325231481481483,3+a,60.97569444444444,0,5
0336-PIKEI,Permanência,Masculino,1,1,0,72,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two Year,0,Bank Transfer (Automatic),74.4,5360.75,2.481828703703704,3+a,74.45486111111111,0,5
0337-CNPZE,Evasão,Feminino,0,0,0,41,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,1,Electronic Check,106.3,4443.45,3.612560975609756,3+a,108.37682926829268,1,4
0343-QLUZP,Permanência,Masculino,0,0,0,60,0,No,DSL,Yes,Yes,Yes,No,No,No,Two Year,0,Bank Transfer (Automatic),39.6,2424.5,1.3469444444444445,3+a,40.40833333333333,0,3
0345-HKJVM,Evasão,Feminino,0,0,0,6,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-To-Month,0,Electronic Check,89.3,577.6,3.208888888888889,0-6m,96.26666666666667,1,2
0345-XMMUG,Permanência,Feminino,0,1,0,46,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,1,Credit Card (Automatic),108.9,4854.3,3.517608695652174,3+a,105.52826086956522,0,5
0347-UBKUZ,Permanência,Feminino,0,0,0,15,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,19.9,320.45,0.7121111111111111,1-2a,21.363333333333333,0,0
0348-SDKOL,Evasão,Feminino,0,1,0,58,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-To-Month,1,Credit Card (Automatic),102.1,5885.4,3.382413793103448,3+a,101.47241379310344,1,4
0354-VXMJC,Permanência,Masculino,0,1,1,23,1,No,No,No,No,No,No,No,No,Two Year,0,Credit Card (Automatic),19.6,426.65,0.6183333333333333,1-2a,18.55,0,0
0354-WYROK,Evasão,Feminino,1,1,1,31,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-To-Month,1,Electronic Check,98.9,2911.3,3.130430107526882,2-3a,93.91290322580646,1,4
0356-ERHVT,Permanência,Masculino,0,1,0,11,1,No,DSL,No,No,No,No,No,No,Month-To-Month,1,Bank Transfer (Automatic),45.9,521.9,1.5815151515151515,6-12m,47.445454545454545,0,0
0356-OBMAC,Permanência,Feminino,1,0,0,56,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two Year,1,Bank Transfer (Automatic),99.9,5706.3,3.396607142857143,3+a,101.89821428571429,0,4
0357-NVCRI,Permanência,Feminino,0,0,1,25,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Credit Card (Automatic),20.05,471.7,0.6289333333333333,2-3a,18.868,0,0
0361-HJRDX,Permanência,Feminino,0,0,0,68,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,0,Credit Card (Automatic),64.35,4539.6,2.225294117647059,3+a,66.75882352941177,0,6
0362-RAOQO,Permanência,Feminino,0,0,0,40,1,No,No,No,No,No,No,No,No,Two Year,0,Credit Card (Automatic),19.65,830.25,0.691875,3+a,20.75625,0,0
0362-ZBZWJ,Evasão,Masculino,0,0,0,36,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-To-Month,1,Electronic Check,84.9,3067.2,2.84,2-3a,85.19999999999999,1,1
0363-QJVFX,Evasão,Masculino,0,0,0,32,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-To-Month,1,Credit Card (Automatic),108.15,3432.9,3.5759375,2-3a,107.278125,1,5
0363-SVHYR,Permanência,Masculino,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,0,Bank Transfer (Automatic),86.85,6263.8,2.9407511737089203,3+a,88.22253521126761,0,6
0365-BZUWY,Permanência,Masculino,0,1,0,17,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,1,Electronic Check,102.55,1742.5,3.4166666666666665,1-2a,102.5,0,4
0365-GXEZS,Permanência,Masculino,0,1,0,18,1,No,Fiber optic,No,No,Yes,Yes,No,No,Month-To-Month,0,Electronic Check,78.2,1468.75,2.7199074074074074,1-2a,81.59722222222223,0,2
0365-TRTPY,Permanência,Feminino,0,0,0,37,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-To-Month,0,Bank Transfer (Automatic),91.2,3382.3,3.0471171171171174,3+a,91.41351351351352,0,3
0366-NQSHS,Permanência,Masculino,0,0,0,2,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,19.35,46.35,0.7725000000000001,0-6m,23.175,0,0
0369-ZGOVK,Permanência,Feminino,0,1,1,28,1,No,Fiber optic,No,No,No,No,No,No,One Year,1,Bank Transfer (Automatic),70.4,1992.2,2.3716666666666666,2-3a,71.15,0,0
0373-AIVNJ,Permanência,Masculino,0,0,0,9,0,No,DSL,Yes,Yes,Yes,No,No,No,One Year,0,Mailed Check,39.55,373.0,1.3814814814814815,6-12m,41.44444444444444,0,3
0374-AACSZ,Permanência,Feminino,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-To-Month,0,Electronic Check,50.15,50.15,1.6716666666666666,0-6m,50.15,0,1
0374-FIUCA,Permanência,Masculino,0,1,0,65,1,No,No,No,No,No,No,No,No,Two Year,1,Credit Card (Automatic),20.4,1414.45,0.7253589743589743,3+a,21.76076923076923,0,0
0374-IOEGQ,Permanência,Feminino,0,0,0,3,1,No,DSL,No,No,No,No,No,No,Month-To-Month,0,Electronic Check,44.6,122.7,1.3633333333333333,0-6m,40.9,0,0
0375-HVGXO,Evasão,Feminino,0,0,0,1,0,No,DSL,No,No,No,No,Yes,No,Month-To-Month,1,Electronic Check,34.7,34.7,1.1566666666666667,0-6m,34.7,1,1
0376-OIWME,Permanência,Masculino,0,1,0,36,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-To-Month,1,Electronic Check,93.6,3366.05,3.1167129629629633,2-3a,93.5013888888889,0,3
0376-YMCJC,Evasão,Masculino,0,0,0,23,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-To-Month,1,Electronic Check,90.6,1943.2,2.816231884057971,1-2a,84.48695652173913,1,2
0377-JBKKT,Permanência,Masculino,0,1,1,22,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-To-Month,1,Mailed Check,57.95,1271.8,1.926969696969697,1-2a,57.809090909090905,0,3
0378-CJKPV,Permanência,Feminino,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,0,Credit Card (Automatic),112.1,7965.95,3.687939814814815,3+a,110.63819444444444,0,6
0378-NHQXU,Evasão,Feminino,0,1,1,17,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-To-Month,0,Electronic Check,88.25,1460.65,2.8640196078431375,1-2a,85.92058823529412,1,2
0378-TOVMS,Evasão,Feminino,0,0,0,3,1,No,Fiber optic,No,No,No,Yes,No,Yes,Month-To-Month,0,Electronic Check,85.8,272.2,3.0244444444444443,0-6m,90.73333333333333,1,2
0378-XSZPU,Evasão,Masculino,0,1,0,58,1,No,DSL,Yes,Yes,Yes,No,No,No,One Year,0,Credit Card (Automatic),60.3,3563.8,2.04816091954023,3+a,61.4448275862069,1,3
0379-DJQHR,Permanência,Masculino,0,1,1,67,1,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two Year,0,Credit Card (Automatic),81.35,5398.6,2.6858706467661695,3+a,80.57611940298509,0,5
0380-NEAVX,Permanência,Masculino,1,0,0,34,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One Year,1,Electronic Check,99.85,3343.15,3.2775980392156865,2-3a,98.32794117647059,0,4
0380-ZCSBI,Permanência,Masculino,0,0,0,10,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Credit Card (Automatic),20.0,198.7,0.6623333333333333,6-12m,19.869999999999997,0,0
0383-CLDDA,Permanência,Feminino,0,0,0,69,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two Year,1,Credit Card (Automatic),85.35,5897.4,2.848985507246377,3+a,85.4695652173913,0,5
0384-LPITE,Permanência,Masculino,0,0,0,40,0,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One Year,0,Credit Card (Automatic),62.05,2511.55,2.0929583333333337,3+a,62.78875000000001,0,5
0384-RVBPI,Permanência,Masculino,0,0,0,20,1,No,DSL,Yes,No,Yes,No,No,Yes,Month-To-Month,0,Credit Card (Automatic),64.4,1398.6,2.331,1-2a,69.92999999999999,0,3
0386-CWRGM,Permanência,Feminino,0,1,1,46,1,No,No,No,No,No,No,No,No,Two Year,0,Mailed Check,19.4,967.85,0.701340579710145,3+a,21.04021739130435,0,0
0388-EOPEX,Evasão,Feminino,0,1,0,2,1,No,Fiber optic,Yes,No,No,No,No,No,Month-To-Month,1,Electronic Check,74.4,139.4,2.3233333333333333,0-6m,69.7,1,1
0390-DCFDQ,Evasão,Feminino,1,1,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-To-Month,1,Mailed Check,70.45,70.45,2.3483333333333336,0-6m,70.45,1,0
0392-BZIUW,Permanência,Feminino,0,1,0,72,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two Year,1,Credit Card (Automatic),105.0,7589.8,3.5137962962962965,3+a,105.41388888888889,0,4
